Month,Timestamp,CA,NW,RM,SW,WMW,SC,TX,EMW,SE,NE,HI,HI-Oahu,AK
12,8149,0.88,1.2,1.192,1.868,1.618,2.564,0.942,1.644,1.61,1.586,1.6165,1.7306,1.4438
12,8150,1.274,1.596,2.574,1.062,2.086,1.51,1.862,1.644,1.468,1.586,1.6165,1.7306,1.4438
12,8151,1.274,1.596,0.518,1.062,2.01,1.558,1.862,1.644,0.882,1.124,1.6165,1.7306,1.4438
12,8152,1.012,1.596,1.714,1.26,1.69,2.152,1.178,1.99,1.802,1.482,1.6165,1.7306,1.4438
12,8153,1.08,1.482,1.548,1.26,1.69,1.188,1.82,1.61,1.614,1.038,1.6165,1.7306,1.4438
12,8154,1.012,1.342,1.714,1.076,1.69,1.188,1.008,2.142,1.318,1.038,1.6165,1.7306,1.4438
12,8155,1.012,1.342,1.714,1.26,1.69,1.188,1.282,2.142,1.318,1.038,1.6165,1.7306,1.4438
12,8156,1.274,1.342,2.504,1.26,1.69,2.61,1.282,1.61,1.318,1.482,1.6165,1.7306,1.4438
12,8157,1.274,1.482,2.574,1.062,2.01,2.61,1.008,1.982,1.632,1.124,1.6165,1.7306,1.4438
12,8158,0.88,1.342,1.614,0.654,1.618,1.188,1.426,1.644,1.452,1.276,1.6165,1.7306,1.4438
12,8159,1,1.2,1.192,2.034,1.392,2.462,0.942,1.37,1.468,1.162,1.6165,1.7306,1.4438
12,8160,1.408,0.27,0.518,1.154,1.598,2.152,1.242,2.412,1.368,1.128,1.6165,1.7306,1.4438
12,8161,1.408,2.456,2.504,1.154,2.54,0.886,1.846,1.82,1.91,0.978,1.6165,1.7306,1.4438
12,8162,1.248,1.376,0.518,1.154,1.9,0.886,1.846,2.466,0.994,0.978,1.6165,1.7306,1.4438
12,8163,1.248,1.376,2.332,1.154,1.9,0.886,1.846,1.82,1.91,1.128,1.6165,1.7306,1.4438
12,8164,0.736,0.27,0.596,1.154,2.186,2.152,1.242,2.412,1.8,1.292,1.6165,1.7306,1.4438
12,8165,1.11,1.2,1.68,1.422,1.618,2.462,1.178,1.67,1.802,1.092,1.6165,1.7306,1.4438
12,8166,1.208,1.482,1.714,0.662,1.69,1.898,1.282,1.982,1.614,1.294,1.6165,1.7306,1.4438
12,8167,0.88,1.342,1.212,1.768,1.69,1.898,0.862,2.142,1.318,1.586,1.6165,1.7306,1.4438
12,8168,1.208,1.342,1.548,1.112,1.69,1.898,1.536,2.142,1.614,1.234,1.6165,1.7306,1.4438
12,8169,1.036,1.482,1.548,1.718,2.01,1.898,1.202,1.61,1.632,1.438,1.6165,1.7306,1.4438
12,8170,1.408,1.2,1.548,2.034,1.69,1.202,1.202,1.982,1.452,1.294,1.6165,1.7306,1.4438
12,8171,1.248,0.27,1.548,0.946,1.69,1.898,1.536,1.99,2.326,1.02,1.6165,1.7306,1.4438
12,8172,1.698,1.376,1.714,0.946,2.01,1.898,0.862,1.644,0.882,1.014,1.6165,1.7306,1.4438
12,8173,0.94,1.376,1.68,1.422,2.01,1.256,0.862,1.644,1.61,1.02,1.6165,1.7306,1.4438
12,8174,1.248,1.376,1.68,1.422,2.01,1.256,0.862,1.644,1.61,1.276,1.6165,1.7306,1.4438
12,8175,1.036,0.27,1.714,0.946,2.01,1.256,1.774,1.99,0.882,0.572,1.6165,1.7306,1.4438
12,8176,0.88,1.2,1.548,1.768,1.69,1.256,0.862,1.982,1.452,1.6,1.6165,1.7306,1.4438
12,8177,1.274,1.482,1.212,1.154,1.388,1.898,1.07,2.142,1.632,1.482,1.6165,1.7306,1.4438
12,8178,1.274,1.482,1.212,1.062,1.69,1.898,1.202,2.142,1.632,1.458,1.6165,1.7306,1.4438
12,8179,0.88,1.482,1.212,1.154,1.69,1.256,1.202,2.142,1.632,1.6,1.6165,1.7306,1.4438
12,8180,1.208,1.2,1.212,1.154,2.01,1.256,0.862,1.61,1.942,1.6,1.6165,1.7306,1.4438
12,8181,1,1.596,1.548,1.868,1.618,1.256,1.008,1.61,1.452,0.494,1.6165,1.7306,1.4438
12,8182,1.11,1.376,1.68,0.654,1.278,1.898,1.236,1.99,0.882,1.276,1.6165,1.7306,1.4438
12,8183,0.736,2.456,2.504,1.718,2.22,2.61,1.502,1.67,1.368,0.868,1.6165,1.7306,1.4438
12,8184,1.248,0.52,1.192,0.946,1.598,2.462,1.862,1.636,1.922,1.13,1.6165,1.7306,1.4438
12,8185,0.68,0.52,0.816,1.154,1.9,2.152,1.862,2.412,1.928,1.132,1.6165,1.7306,1.4438
12,8186,0.68,0.794,2.666,1.432,1.714,0.886,1.862,1.604,0.776,1.132,1.6165,1.7306,1.4438
12,8187,1.698,0.794,2.666,1.724,1.714,2.348,0.942,1.604,0.776,1.132,1.6165,1.7306,1.4438
12,8188,0.68,3.14,1.222,1.432,1.9,1.558,1.178,2.412,0.776,1.162,1.6165,1.7306,1.4438
12,8189,1.248,0.794,1.192,1.154,1.598,1.558,1.236,1.37,0.956,1.092,1.6165,1.7306,1.4438
12,8190,1.248,0.794,2.504,1.422,2.186,2.348,1.008,1.908,1.91,0.936,1.6165,1.7306,1.4438
12,8191,0.68,3.14,1.68,2.034,2.22,2.462,1.774,1.99,1.8,0.694,1.6165,1.7306,1.4438
12,8192,1.186,3.14,1.68,0.662,2.22,2.462,1.202,1.99,2.326,1.586,1.6165,1.7306,1.4438
12,8193,1.162,3.14,1.68,0.946,2.22,1.188,1.492,1.982,1.452,1.234,1.6165,1.7306,1.4438
12,8194,1.354,1.176,1.334,1.102,2.22,2.61,1.492,1.99,1.942,1.438,1.6165,1.7306,1.4438
12,8195,0.946,1.52,1.334,1.432,2.186,2.61,1.492,1.644,1.452,1.276,1.6165,1.7306,1.4438
12,8196,0.994,1.454,2.574,1.636,2.186,2.61,1.492,1.908,1.452,1.276,1.6165,1.7306,1.4438
12,8197,0.946,2.062,1.192,1.04,1.598,2.61,1.07,1.908,1.802,1.294,1.6165,1.7306,1.4438
12,8198,1.152,0.998,1.614,1.04,2.186,1.188,1.07,1.644,1.452,0.694,1.6165,1.7306,1.4438
12,8199,0.68,2.062,2.574,1.724,2.186,1.188,1.492,1.644,1.452,1.586,1.6165,1.7306,1.4438
12,8200,1.11,3.14,1.68,0.946,2.22,1.898,1.364,1.99,1.632,1.124,1.6165,1.7306,1.4438
12,8201,1.208,0.52,1.548,1.768,2.22,1.256,1.098,1.61,1.614,1.458,1.6165,1.7306,1.4438
12,8202,1.208,0.52,1.212,0.654,1.598,1.256,1.098,1.61,1.614,1.6,1.6165,1.7306,1.4438
12,8203,1.208,2.456,1.548,1.768,2.496,1.256,1.098,1.61,1.614,1.6,1.6165,1.7306,1.4438
12,8204,1,2.456,1.714,0.654,1.9,1.256,1.098,1.982,1.632,1.6,1.6165,1.7306,1.4438
12,8205,1,1.376,0.596,1.768,1.9,1.898,1.098,1.99,1.942,1.618,1.6165,1.7306,1.4438
12,8206,1,1.376,2.574,1.718,1.69,2.61,1.364,1.67,2.326,1.438,1.6165,1.7306,1.4438
12,8207,1.036,1.376,2.574,2.034,1.538,2.462,1.492,1.636,1.8,1.146,1.6165,1.7306,1.4438
12,8208,0.736,0.52,1.192,1.422,1.196,2.152,1.07,1.604,1.368,1.13,1.6165,1.7306,1.4438
12,8209,1.698,0.794,1.614,1.724,1.878,0.886,1.536,2.466,1.922,1.132,1.6165,1.7306,1.4438
12,8210,0.85,3.14,0.816,1.636,1.68,2.348,1.536,1.158,0.956,1.132,1.6165,1.7306,1.4438
12,8211,0.85,0.794,1.214,1.636,1.196,0.886,0.862,1.158,1.928,1.132,1.6165,1.7306,1.4438
12,8212,0.94,0.52,2.154,1.636,2.578,2.152,1.536,1.158,0.956,1.132,1.6165,1.7306,1.4438
12,8213,1.698,0.52,2.004,1.724,2.174,2.152,1.202,2.466,1.922,1.162,1.6165,1.7306,1.4438
12,8214,1.698,0.52,0.79,1.432,2.042,2.462,1.492,1.82,1.91,0.868,1.6165,1.7306,1.4438
12,8215,0.94,3.14,2.666,1.154,2.856,1.188,1.364,1.636,1.61,1.398,1.6165,1.7306,1.4438
12,8216,1.016,3.14,2.666,1.724,1.9,2.61,1.364,1.67,1.452,0.936,1.6165,1.7306,1.4438
12,8217,1.002,3.14,2.154,2.346,2.54,2.61,1.364,1.908,1.632,1.146,1.6165,1.7306,1.4438
12,8218,1.002,1.176,2.188,0.194,2.54,1.898,1.364,1.644,1.632,1.398,1.6165,1.7306,1.4438
12,8219,1.162,1.52,1.44,1.038,1.598,1.188,1.492,1.644,1.632,0.868,1.6165,1.7306,1.4438
12,8220,1.162,1.454,1.44,1.038,1.598,1.188,1.202,1.644,1.632,1.398,1.6165,1.7306,1.4438
12,8221,1.152,1.454,2.066,1.038,1.598,1.188,1.536,1.644,1.632,0.936,1.6165,1.7306,1.4438
12,8222,1.016,1.176,1.224,2.346,2.186,1.188,0.862,1.644,1.632,1.146,1.6165,1.7306,1.4438
12,8223,1.248,0.794,2.066,1.636,2.22,2.462,0.862,1.644,1.632,1.294,1.6165,1.7306,1.4438
12,8224,1,0.52,0.79,1.422,1.392,2.61,1.536,1.982,1.614,1.586,1.6165,1.7306,1.4438
12,8225,0.88,2.456,2.574,1.112,1.278,1.256,1.492,1.61,1.342,1.124,1.6165,1.7306,1.4438
12,8226,1.274,1.376,2.574,1.112,1.278,1.898,1.098,2.142,1.698,1.124,1.6165,1.7306,1.4438
12,8227,0.88,0.27,2.504,1.112,1.278,1.202,1.098,2.142,1.698,1.124,1.6165,1.7306,1.4438
12,8228,0.88,1.376,2.504,1.112,1.392,1.898,1.37,1.61,1.342,1.618,1.6165,1.7306,1.4438
12,8229,1.208,2.456,2.504,1.112,1.392,1.898,1.098,1.982,1.614,1.438,1.6165,1.7306,1.4438
12,8230,1,2.456,1.614,0.662,2.22,1.256,1.364,1.644,1.942,1.398,1.6165,1.7306,1.4438
12,8231,1.408,0.52,0.816,1.422,2.186,1.898,1.07,1.37,2.326,0.938,1.6165,1.7306,1.4438
12,8232,1.248,0.794,1.222,1.432,1.598,1.188,1.202,2.412,1.8,0.996,1.6165,1.7306,1.4438
12,8233,1.248,3.14,2.902,1.636,1.598,1.188,1.202,2.412,1.314,0.996,1.6165,1.7306,1.4438
12,8234,1.698,1.176,0.816,1.636,2.54,2.462,1.202,1.636,1.368,0.996,1.6165,1.7306,1.4438
12,8235,0.68,3.14,1.192,1.636,2.54,1.188,1.07,1.37,1.314,1.132,1.6165,1.7306,1.4438
12,8236,0.736,0.794,0.518,1.724,2.22,1.188,1.492,1.67,1.61,1.13,1.6165,1.7306,1.4438
12,8237,1.036,0.52,1.68,1.102,1.278,1.256,1.37,1.99,1.942,0.936,1.6165,1.7306,1.4438
12,8238,1,0.52,1.548,1.718,1.618,1.202,1.27,2.142,1.318,1.586,1.6165,1.7306,1.4438
12,8239,0.88,0.52,1.212,1.868,2.086,1.334,1.208,0.976,1.698,1.6,1.6165,1.7306,1.4438
12,8240,0.88,2.456,1.714,0.654,2.086,1.334,1.27,0.976,1.698,1.458,1.6165,1.7306,1.4438
12,8241,1.208,0.52,1.68,1.112,1.618,1.202,1.11,0.976,1.698,1.618,1.6165,1.7306,1.4438
12,8242,1,0.52,1.334,0.662,1.618,1.334,1.37,0.976,1.342,1.234,1.6165,1.7306,1.4438
12,8243,1.11,0.794,2.504,0.946,1.278,1.202,1.098,2.142,1.342,0.694,1.6165,1.7306,1.4438
12,8244,1.036,0.52,0.518,1.422,1.392,1.898,1.492,2.142,1.318,1.02,1.6165,1.7306,1.4438
12,8245,1.036,0.794,0.518,0.946,2.22,1.256,1.07,1.61,1.614,1.276,1.6165,1.7306,1.4438
12,8246,1.208,0.794,2.574,2.034,1.392,1.898,1.202,1.982,1.614,1.234,1.6165,1.7306,1.4438
12,8247,0.88,0.794,2.504,1.718,1.392,2.61,1.202,1.982,1.614,1.124,1.6165,1.7306,1.4438
12,8248,1.012,2.456,2.504,0.654,1.278,1.898,1.07,1.61,1.318,1.482,1.6165,1.7306,1.4438
12,8249,1.012,1.596,1.334,1.868,1.278,1.898,1.364,2.142,1.698,1.142,1.6165,1.7306,1.4438
12,8250,1.012,1.596,1.334,1.154,2.22,1.898,1.098,0.976,1.604,1.142,1.6165,1.7306,1.4438
12,8251,1.012,1.596,0.596,1.868,1.598,1.188,1.364,0.976,1.604,1.142,1.6165,1.7306,1.4438
12,8252,1.012,1.596,0.596,1.868,1.714,2.348,1.492,2.142,1.604,1.038,1.6165,1.7306,1.4438
12,8253,1.274,0.27,2.504,0.654,1.808,1.276,1.202,1.61,1.698,1.6,1.6165,1.7306,1.4438
12,8254,0.88,0.27,2.574,0.662,2.42,1.648,1.282,1.99,1.318,1.234,1.6165,1.7306,1.4438
12,8255,1.11,1.376,1.668,1.154,1.68,1.642,1.502,1.908,1.942,0.936,1.6165,1.7306,1.4438
12,8256,0.736,1.376,2.162,1.04,1.47,1.692,1.862,1.37,1.802,1.092,1.6165,1.7306,1.4438
12,8257,0.68,1.376,0.816,2.346,1.47,1.692,1.194,1.37,2.326,1.162,1.6165,1.7306,1.4438
12,8258,1.698,1.376,0.79,2.346,2.49,1.662,1.846,1.636,2.326,1.132,1.6165,1.7306,1.4438
12,8259,1.698,2.456,1.642,1.04,1.68,1.662,1.846,1.636,1.802,1.132,1.6165,1.7306,1.4438
12,8260,1.248,1.376,2.128,1.04,2.42,1.692,1.862,1.67,1.942,1.092,1.6165,1.7306,1.4438
12,8261,0.736,1.376,2.188,1.432,2.856,1.298,1.82,1.644,1.318,1.014,1.6165,1.7306,1.4438
12,8262,1,0.27,2.154,0.946,2.186,1.648,1.536,1.61,1.604,1.124,1.6165,1.7306,1.4438
12,8263,1,1.596,2.666,0.662,2.22,1.51,1.202,0.976,1.328,1.458,1.6165,1.7306,1.4438
12,8264,0.736,1.596,1.214,2.034,2.22,2.564,1.282,0.976,1.604,1.458,1.6165,1.7306,1.4438
12,8265,0.94,0.27,2.902,0.946,2.22,1.648,1.82,2.142,1.698,1.124,1.6165,1.7306,1.4438
12,8266,1.32,0.27,1.214,1.102,2.186,1.648,1.502,1.61,1.318,1.618,1.6165,1.7306,1.4438
12,8267,1.016,1.376,2.666,1.154,1.598,1.392,1.846,1.982,1.942,1.618,1.6165,1.7306,1.4438
12,8268,0.898,2.456,2.666,1.636,2.54,1.252,1.39,1.644,1.802,0.494,1.6165,1.7306,1.4438
12,8269,0.898,0.52,0.79,1.636,2.54,1.298,1.244,1.644,1.61,1.618,1.6165,1.7306,1.4438
12,8270,0.85,3.14,2.004,1.636,1.9,1.298,1.752,1.908,1.314,1.6,1.6165,1.7306,1.4438
12,8271,0.736,0.794,0.79,1.724,1.9,1.298,1.244,1.644,1.8,1.482,1.6165,1.7306,1.4438
12,8272,1.274,1.376,2.162,0.946,1.598,1.298,0.982,1.99,2.326,1.142,1.6165,1.7306,1.4438
12,8273,1.012,0.27,0.596,1.768,2.186,1.298,1.846,2.142,1.614,1.448,1.6165,1.7306,1.4438
12,8274,1.012,0.27,0.596,0.654,2.22,2.028,1.242,0.976,1.342,1.448,1.6165,1.7306,1.4438
12,8275,1.012,1.596,0.596,0.654,2.186,1.252,1.194,2.142,1.342,1.142,1.6165,1.7306,1.4438
12,8276,1.274,1.376,1.334,0.654,1.598,1.392,1.846,2.142,1.342,1.142,1.6165,1.7306,1.4438
12,8277,0.88,0.52,1.192,1.768,1.9,1.648,0.99,1.61,1.342,1.458,1.6165,1.7306,1.4438
12,8278,1,0.794,1.142,0.662,1.808,1.648,1.39,1.99,1.614,0.494,1.6165,1.7306,1.4438
12,8279,1.408,1.176,2.054,1.422,2.42,1.392,1.502,1.636,1.942,1.294,1.6165,1.7306,1.4438
12,8280,1.698,1.176,2.388,1.724,2.578,1.648,1.468,1.158,1.802,0.868,1.6165,1.7306,1.4438
12,8281,1.32,1.52,2.388,0.194,1.878,1.51,1.468,1.806,1.802,1.13,1.6165,1.7306,1.4438
12,8282,1.186,1.454,2.066,0.194,2.49,1.51,1.468,0.298,1.802,0.938,1.6165,1.7306,1.4438
12,8283,0.898,1.454,2.066,0.194,1.47,1.276,1.502,0.298,1.452,0.938,1.6165,1.7306,1.4438
12,8284,1.186,1.52,2.054,2.346,1.68,2.348,1.39,1.158,1.632,1.092,1.6165,1.7306,1.4438
12,8285,1.32,1.176,2.128,1.724,2.174,2.152,1.846,1.636,1.318,1.146,1.6165,1.7306,1.4438
12,8286,1.698,1.176,0.79,0.946,1.9,2.61,1.236,1.644,1.604,1.618,1.6165,1.7306,1.4438
12,8287,0.68,3.14,0.816,0.662,1.598,1.898,1.008,1.61,1.328,1.458,1.6165,1.7306,1.4438
12,8288,1.32,1.52,2.162,0.946,2.186,1.898,1.282,1.61,1.604,1.6,1.6165,1.7306,1.4438
12,8289,1.002,2.062,1.192,1.724,1.598,1.898,1.774,1.982,1.342,1.124,1.6165,1.7306,1.4438
12,8290,1.162,1.882,0.518,1.97,1.598,1.898,1.774,1.99,1.632,0.494,1.6165,1.7306,1.4438
12,8291,1.132,2.14,2.504,1.038,2.54,2.61,1.282,1.908,1.802,1.586,1.6165,1.7306,1.4438
12,8292,1.354,1.22,2.504,1.922,2.54,2.462,1.008,1.67,1.468,1.586,1.6165,1.7306,1.4438
12,8293,1.162,1.22,1.192,1.452,2.54,2.348,1.236,1.67,1.314,1.618,1.6165,1.7306,1.4438
12,8294,1.186,1.22,2.154,1.452,2.54,1.558,1.426,1.67,1.314,1.124,1.6165,1.7306,1.4438
12,8295,0.736,2.062,1.142,1.038,2.54,1.558,1.502,1.908,1.468,1.458,1.6165,1.7306,1.4438
12,8296,0.88,3.14,2.154,1.154,2.186,1.276,0.942,1.644,2.326,1.038,1.6165,1.7306,1.4438
12,8297,1.012,2.456,2.902,0.662,2.22,1.558,0.942,1.982,1.632,1.038,1.6165,1.7306,1.4438
12,8298,1.012,1.376,2.004,1.112,2.22,1.42,1.194,1.61,1.614,1.038,1.6165,1.7306,1.4438
12,8299,1.274,1.376,1.642,1.718,2.186,1.648,1.846,1.61,1.614,1.142,1.6165,1.7306,1.4438
12,8300,1.274,1.376,2.188,1.112,2.186,2.564,0.99,1.61,1.632,1.038,1.6165,1.7306,1.4438
12,8301,1.208,1.376,1.44,1.718,2.54,2.564,1.39,1.99,1.942,1.458,1.6165,1.7306,1.4438
12,8302,1,2.456,2.066,2.034,1.714,1.392,1.468,1.37,0.882,0.494,1.6165,1.7306,1.4438
12,8303,1.036,0.52,1.224,1.432,1.808,1.298,1.202,1.82,1.91,0.936,1.6165,1.7306,1.4438
12,8304,1.408,1.176,1.874,2.346,2.578,0.624,1.588,1.806,0.956,0.868,1.6165,1.7306,1.4438
12,8305,1.248,1.52,0.432,2.346,1.878,1.786,1.588,1.56,1.928,0.868,1.6165,1.7306,1.4438
12,8306,0.68,1.176,0.432,1.04,2.49,1.596,1.588,2,1.928,1.398,1.6165,1.7306,1.4438
12,8307,0.68,1.176,0.432,1.636,1.68,1.596,1.588,2,1.928,1.398,1.6165,1.7306,1.4438
12,8308,1.248,3.14,0.432,1.724,1.196,1.596,1.202,1.56,1.922,1.146,1.6165,1.7306,1.4438
12,8309,1.036,0.794,1.874,1.102,1.69,1.786,1.468,2.466,1.468,0.694,1.6165,1.7306,1.4438
12,8310,1,2.456,2.054,1.718,1.598,1.846,1.244,1.67,1.942,1.124,1.6165,1.7306,1.4438
12,8311,1,0.27,2.188,1.768,2.186,2.468,1.39,1.644,1.632,1.482,1.6165,1.7306,1.4438
12,8312,0.68,1.376,2.188,2.034,1.598,2.468,1.39,1.644,1.632,1.038,1.6165,1.7306,1.4438
12,8313,0.85,3.14,2.188,1.432,1.598,1.662,1.39,1.644,1.452,1.038,1.6165,1.7306,1.4438
12,8314,1.186,1.176,1.642,1.04,1.598,1.662,1.39,1.908,2.326,1.038,1.6165,1.7306,1.4438
12,8315,1.002,2.062,2.188,0.194,1.598,2.468,0.982,1.908,1.61,1.482,1.6165,1.7306,1.4438
12,8316,1.152,1.882,2.128,0.194,2.54,2.468,1.39,1.37,1.468,1.458,1.6165,1.7306,1.4438
12,8317,1.152,1.882,1.44,1.97,2.54,2.468,1.244,1.37,1.314,1.482,1.6165,1.7306,1.4438
12,8318,1.32,1.882,2.128,1.97,1.9,2.468,1.752,1.37,0.994,1.458,1.6165,1.7306,1.4438
12,8319,0.736,1.454,2.154,1.04,1.9,2.468,1.502,1.37,1.368,1.482,1.6165,1.7306,1.4438
12,8320,0.88,0.52,0.518,0.946,2.54,1.692,1.752,1.67,1.8,1.142,1.6165,1.7306,1.4438
12,8321,1.274,1.376,1.68,1.768,2.54,1.298,1.244,1.644,2.326,1.142,1.6165,1.7306,1.4438
12,8322,1.274,0.27,1.714,1.868,1.9,1.642,0.982,1.644,1.452,1.142,1.6165,1.7306,1.4438
12,8323,1.274,0.27,1.68,1.868,2.856,1.692,0.982,1.644,1.802,1.142,1.6165,1.7306,1.4438
12,8324,0.88,1.376,1.334,1.868,1.69,1.662,1.39,1.644,2.326,1.038,1.6165,1.7306,1.4438
12,8325,0.88,1.376,2.504,0.654,2.174,2.468,1.244,1.67,1.8,1.6,1.6165,1.7306,1.4438
12,8326,1.208,1.376,1.614,1.112,1.196,2.968,1.502,1.604,1.922,0.694,1.6165,1.7306,1.4438
12,8327,1,2.456,1.614,1.422,1.47,1.846,1.284,2.054,1.492,0.868,1.6165,1.7306,1.4438
12,8328,1.036,3.14,1.214,1.432,2.194,1.846,1.202,1.966,1.696,0.938,1.6165,1.7306,1.4438
12,8329,0.736,3.14,2.666,1.724,1.284,1.846,1.588,1.686,0.902,1.292,1.6165,1.7306,1.4438
12,8330,1.248,3.14,2.004,1.636,2.674,1.482,1.588,1.192,1.708,1.292,1.6165,1.7306,1.4438
12,8331,1.248,3.14,2.004,1.636,2.194,1.482,1.202,2.052,1.708,1.292,1.6165,1.7306,1.4438
12,8332,0.736,0.52,2.902,1.432,2.49,2.968,1.202,0.946,0.902,0.996,1.6165,1.7306,1.4438
12,8333,1.036,2.456,0.816,1.422,2.578,2.468,1.502,0.298,1.672,1.13,1.6165,1.7306,1.4438
12,8334,1,1.376,2.574,0.662,2.042,1.642,1.384,1.604,1.922,1.294,1.6165,1.7306,1.4438
12,8335,1.208,0.27,2.504,1.112,1.714,1.252,1.194,1.37,1.314,1.586,1.6165,1.7306,1.4438
12,8336,0.88,1.596,0.518,1.718,1.714,1.252,1.194,1.67,1.8,1.234,1.6165,1.7306,1.4438
12,8337,0.88,1.596,2.504,0.662,1.714,2.564,1.194,1.67,1.61,1.234,1.6165,1.7306,1.4438
12,8338,0.88,1.596,2.504,2.034,1.714,1.42,1.194,1.67,0.882,1.234,1.6165,1.7306,1.4438
12,8339,1.208,2.456,0.596,1.422,1.9,1.51,1.846,1.37,0.882,1.234,1.6165,1.7306,1.4438
12,8340,1,0.52,0.596,1.154,1.9,1.51,0.99,1.37,1.61,1.586,1.6165,1.7306,1.4438
12,8341,1,0.52,0.596,1.432,1.714,1.51,0.99,1.37,1.468,1.234,1.6165,1.7306,1.4438
12,8342,1.208,2.456,2.504,1.432,1.714,1.51,0.99,1.636,1.8,1.586,1.6165,1.7306,1.4438
12,8343,1.208,2.456,0.596,1.102,1.714,1.51,0.99,1.636,1.468,0.494,1.6165,1.7306,1.4438
12,8344,0.88,1.376,1.68,0.946,1.9,2.348,0.942,1.37,1.61,1.124,1.6165,1.7306,1.4438
12,8345,1.274,1.376,1.714,1.768,1.9,2.152,1.282,1.67,1.802,1.6,1.6165,1.7306,1.4438
12,8346,1.274,1.376,2.504,1.768,1.714,2.152,1.774,1.67,1.802,1.6,1.6165,1.7306,1.4438
12,8347,1.208,2.456,2.574,1.768,1.714,2.152,1.008,1.67,0.882,1.542,1.6165,1.7306,1.4438
12,8348,1.208,2.456,1.614,1.112,2.856,2.152,1.008,1.636,1.468,1.234,1.6165,1.7306,1.4438
12,8349,1,2.456,2.666,1.718,2.042,2.152,1.236,1.604,1.368,1.294,1.6165,1.7306,1.4438
12,8350,1.11,1.376,2.188,2.034,1.808,2.152,1.502,0.298,1.922,0.868,1.6165,1.7306,1.4438
12,8351,1.408,2.456,2.054,1.432,2.42,2.348,1.178,1.686,1.672,0.996,1.6165,1.7306,1.4438
12,8352,0.68,0.794,1.874,1.04,1.878,1.276,0.942,2.036,1.696,1.064,1.6165,1.7306,1.4438
12,8353,0.94,3.14,2.814,2.346,1.68,1.42,1.862,1.42,1.708,1.05,1.6165,1.7306,1.4438
12,8354,0.85,0.794,0.432,0.194,2.49,1.42,0.942,2.024,1.778,1.05,1.6165,1.7306,1.4438
12,8355,1.32,0.794,1.874,0.194,2.49,1.42,1.178,1.544,1.778,1.05,1.6165,1.7306,1.4438
12,8356,1.32,3.14,1.642,0.194,2.49,1.51,1.502,2.024,1.778,1.05,1.6165,1.7306,1.4438
12,8357,0.85,3.14,2.004,1.636,1.68,1.42,1.008,2.024,1.708,1.168,1.6165,1.7306,1.4438
12,8358,1.698,0.794,2.902,1.432,1.68,1.276,0.862,1.23,0.902,0.978,1.6165,1.7306,1.4438
12,8359,1.698,0.52,1.614,1.422,1.196,1.558,1.202,1.63,1.422,1.292,1.6165,1.7306,1.4438
12,8360,1.186,0.52,1.192,0.946,1.196,1.558,1.07,2.052,0.776,0.938,1.6165,1.7306,1.4438
12,8361,0.946,0.794,2.574,1.102,1.878,0.886,1.202,0.946,1.922,1.13,1.6165,1.7306,1.4438
12,8362,1.13,0.794,0.518,1.432,2.49,2.152,1.202,1.966,1.91,1.092,1.6165,1.7306,1.4438
12,8363,1.038,3.14,2.504,1.724,1.878,2.348,1.774,1.966,0.994,1.13,1.6165,1.7306,1.4438
12,8364,1.038,1.176,0.518,0.194,1.68,1.276,1.236,0.946,1.922,1.092,1.6165,1.7306,1.4438
12,8365,1.038,1.52,2.574,1.038,2.49,2.564,0.942,1.686,0.956,1.13,1.6165,1.7306,1.4438
12,8366,1.06,1.176,1.192,1.97,1.47,1.648,1.242,2.052,1.928,1.13,1.6165,1.7306,1.4438
12,8367,1.002,0.794,2.574,2.346,1.47,1.648,1.194,2.052,0.776,0.868,1.6165,1.7306,1.4438
12,8368,0.736,1.376,1.334,1.154,2.194,2.564,1.862,0.946,0.956,1.014,1.6165,1.7306,1.4438
12,8369,1.036,0.27,1.548,0.662,1.47,1.51,1.178,1.966,1.91,1.02,1.6165,1.7306,1.4438
12,8370,1.036,0.27,1.548,1.718,2.194,1.392,1.426,2,1.91,1.02,1.6165,1.7306,1.4438
12,8371,1.036,1.596,1.714,1.718,2.674,2.028,1.502,2,0.994,1.146,1.6165,1.7306,1.4438
12,8372,1.11,1.596,1.68,0.662,1.284,2.028,1.502,1.966,1.922,1.398,1.6165,1.7306,1.4438
12,8373,1.11,1.596,1.334,2.034,2.492,2.028,1.178,1.686,1.928,1.092,1.6165,1.7306,1.4438
12,8374,1.11,1.596,2.504,2.034,2.492,1.298,1.242,1.192,1.672,1.132,1.6165,1.7306,1.4438
12,8375,1.036,1.596,1.192,1.154,1.942,1.298,0.99,2.036,1.696,1.1,1.6165,1.7306,1.4438
12,8376,0.736,1.376,2.162,1.724,1.942,1.298,1.384,2.024,1.708,1.064,1.6165,1.7306,1.4438
12,8377,1.698,2.456,1.222,1.724,1.942,1.252,1.384,1.544,1.708,1.064,1.6165,1.7306,1.4438
12,8378,0.85,0.52,1.222,1.636,2.492,1.392,1.384,1.36,1.778,1.168,1.6165,1.7306,1.4438
12,8379,1.32,0.52,2.902,1.636,2.492,1.392,0.99,1.36,1.778,1.168,1.6165,1.7306,1.4438
12,8380,1.016,2.456,1.222,1.636,1.284,1.392,1.194,1.36,1.778,1.168,1.6165,1.7306,1.4438
12,8381,1.016,2.456,2.902,1.724,2.194,1.648,0.942,1.36,1.708,1.064,1.6165,1.7306,1.4438
